2024-12-14T19:20:34.337Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.343Z [INFO]: Started polling for order statuses.
2024-12-14T19:20:34.509Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T19:20:34.510Z [INFO]: Polygon WebSocket connected.
2024-12-14T19:20:34.531Z [ERROR]: Error adding symbol WKEY to watchlist: this.restClient.getIntradayHighFromAgg is not a function
2024-12-14T19:20:34.566Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:52.822Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:52.830Z [INFO]: Started polling for order statuses.
2024-12-14T20:25:53.165Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:25:53.168Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:25:53.219Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:25:53.446Z [INFO]: Subscribed to WKEY quote data.
2024-12-14T20:26:07.216Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.222Z [INFO]: Started polling for order statuses.
2024-12-14T20:26:07.390Z [INFO]: Polygon WebSocket connection opened.
2024-12-14T20:26:07.391Z [INFO]: Polygon WebSocket connected.
2024-12-14T20:26:07.443Z [INFO]: Polygon WebSocket authenticated.
2024-12-14T20:26:07.585Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T15:48:43.458Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.466Z [INFO]: Started polling for order statuses.
2024-12-15T15:48:43.628Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T15:48:43.630Z [INFO]: Polygon WebSocket connected.
2024-12-15T15:48:43.678Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T15:48:43.789Z [INFO]: Subscribed to WKEY quote data.
2024-12-15T23:14:36.467Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.477Z [INFO]: Started polling for order statuses.
2024-12-15T23:14:36.646Z [INFO]: Polygon WebSocket connection opened.
2024-12-15T23:14:36.647Z [INFO]: Polygon WebSocket connected.
2024-12-15T23:14:36.701Z [INFO]: Polygon WebSocket authenticated.
2024-12-15T23:14:36.835Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T04:03:18.142Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.148Z [INFO]: Started polling for order statuses.
2024-12-16T04:03:18.461Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T04:03:18.462Z [INFO]: Polygon WebSocket connected.
2024-12-16T04:03:18.524Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T04:03:18.775Z [INFO]: Subscribed to WKEY quote data.
2024-12-16T15:37:02.671Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:37:03.154Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:03.158Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:03.412Z [INFO]: HOD for SGMT verified and updated: 6.07 -> 6.1
2024-12-16T15:37:03.442Z [INFO]: Unsubscribed from SGMO trade data.
2024-12-16T15:37:07.857Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:07.865Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:08.750Z [INFO]: Unsubscribed from SGMT trade data.
2024-12-16T15:37:12.678Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:37:12.842Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:12.850Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:14.774Z [INFO]: Subscribed to SGMT trade data.
2024-12-16T15:37:18.188Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:18.194Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:22.676Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:37:22.823Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:22.832Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:27.045Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:37:27.050Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:37:27.055Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:37:27.359Z [INFO]: Unsubscribed from SGMT trade data.
2024-12-16T15:37:27.856Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:27.865Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:32.374Z [INFO]: Subscribed to SGMT trade data.
2024-12-16T15:37:32.679Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:37:33.183Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:33.187Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:37.847Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:37.855Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:42.677Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:37:42.840Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:42.850Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:43.697Z [INFO]: Subscribed to SGMO quote data.
2024-12-16T15:37:44.574Z [INFO]: Subscribed to SGMO trade data.
2024-12-16T15:37:46.230Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:37:48.183Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:48.191Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:52.676Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:37:52.835Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:52.839Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:37:55.392Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:37:57.844Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:37:57.852Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:38:02.672Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:38:03.159Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:38:03.163Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:38:03.978Z [INFO]: Subscribed to LAES quote data.
2024-12-16T15:38:07.838Z [WARN]: Watchlist entry missing for GRRR while adding position.
2024-12-16T15:38:07.842Z [WARN]: Watchlist entry missing for UAVS while adding position.
2024-12-16T15:38:08.833Z [INFO]: Placing entry order: {"symbol":"SGMO","qty":"3000","side":"buy","type":"limit","time_in_force":"day","limit_price":"2.79","extended_hours":true,"client_order_id":"ENTRY-d94a90deae2df13a"}
2024-12-16T15:38:08.836Z [INFO]: Unsubscribed from SGMO trade data.
2024-12-16T15:38:09.164Z [INFO]: Entry order placed for 3000 shares of SGMO at $2.79. Order ID: 12cf7724-d4f8-45e1-9f1d-490ffd9c15f4
2024-12-16T15:38:09.168Z [INFO]: Subscribed to SGMO trade data.
2024-12-16T15:38:12.677Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:38:12.677Z [INFO]: Subscribed to GRRR quote data.
2024-12-16T15:38:12.682Z [INFO]: Subscribed to UAVS quote data.
2024-12-16T15:38:12.839Z [WARN]: High of Day missing for GRRR while adding position.
2024-12-16T15:38:12.846Z [INFO]: Position added: SGMO | Qty: 3000 | Avg Entry: $2.64 | Initial Stop: $2.54
2024-12-16T15:38:12.853Z [WARN]: High of Day missing for UAVS while adding position.
2024-12-16T15:38:19.208Z [WARN]: High of Day missing for GRRR while adding position.
2024-12-16T15:38:19.212Z [WARN]: High of Day missing for UAVS while adding position.
2024-12-16T15:38:21.534Z [INFO]: Subscribed to GRRR trade data.
2024-12-16T15:38:21.546Z [INFO]: Placing entry order: {"symbol":"GRRR","qty":"3000","side":"buy","type":"limit","time_in_force":"day","limit_price":"9.77","extended_hours":true,"client_order_id":"ENTRY-c470dbd6924e3f02"}
2024-12-16T15:38:21.699Z [INFO]: Entry order placed for 3000 shares of GRRR at $9.77. Order ID: 8e54497f-497a-4c65-b1d9-22bd4e11eb9f
2024-12-16T15:38:21.702Z [INFO]: Subscribed to GRRR trade data.
2024-12-16T15:38:22.678Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:38:22.842Z [INFO]: Position added: GRRR | Qty: 6000 | Avg Entry: $9.625 | Initial Stop: $9.55
2024-12-16T15:38:22.851Z [WARN]: High of Day missing for UAVS while adding position.
2024-12-16T15:38:27.835Z [WARN]: High of Day missing for UAVS while adding position.
2024-12-16T15:38:29.970Z [INFO]: Subscribed to UAVS trade data.
2024-12-16T15:38:32.561Z [INFO]: Unsubscribed from SGMO trade data.
2024-12-16T15:38:32.674Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:38:32.846Z [INFO]: Subscribed to SGMO trade data.
2024-12-16T15:38:33.173Z [INFO]: Position added: UAVS | Qty: 3000 | Avg Entry: $6.58 | Initial Stop: $6.50
2024-12-16T15:38:37.974Z [INFO]: Unsubscribed from SGMO trade data.
2024-12-16T15:38:38.276Z [INFO]: Subscribed to SGMO trade data.
2024-12-16T15:38:42.677Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:38:46.115Z [INFO]: Unsubscribed from GRRR trade data.
2024-12-16T15:38:46.598Z [INFO]: Subscribed to GRRR trade data.
2024-12-16T15:38:47.184Z [INFO]: Stop condition met for UAVS. Closing position immediately.
2024-12-16T15:38:47.187Z [INFO]: Closing position with limit order: {"symbol":"UAVS","qty":"3000","side":"sell","type":"limit","time_in_force":"day","limit_price":"6.39","extended_hours":true,"client_order_id":"CLOSE-f08de15c94e248f6"}
2024-12-16T15:38:47.414Z [INFO]: Limit order placed to close position in UAVS. Order ID: 80fe64e3-85c1-464c-af7e-e03ccc492ee3
2024-12-16T15:38:48.093Z [INFO]: Order 80fe64e3-85c1-464c-af7e-e03ccc492ee3 filled 2029 qty for UAVS. Remaining: 0
2024-12-16T15:38:52.676Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:38:57.367Z [INFO]: Stop condition met for GRRR. Closing position immediately.
2024-12-16T15:38:57.370Z [INFO]: Closing position with limit order: {"symbol":"GRRR","qty":"6000","side":"sell","type":"limit","time_in_force":"day","limit_price":"9.52","extended_hours":true,"client_order_id":"CLOSE-3ec3b25d9a0977c2"}
2024-12-16T15:38:57.534Z [INFO]: Limit order placed to close position in GRRR. Order ID: 5cb962c9-9a76-4313-bd70-5b538687111c
2024-12-16T15:39:02.676Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:39:04.473Z [INFO]: HOD for GRRR verified and updated: 9.68 -> 10.1693
2024-12-16T15:39:04.671Z [INFO]: HOD for UAVS verified and updated: 6.6 -> 6.68
2024-12-16T15:39:07.720Z [INFO]: Unsubscribed from GRRR trade data.
2024-12-16T15:39:12.678Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:39:22.677Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:39:32.676Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:39:39.464Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:39:39.471Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:39:39.474Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:39:39.508Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:39:39.512Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:39:39.516Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:39:39.519Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:39:39.523Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:39:39.964Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:39:41.884Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:39:42.643Z [INFO]: Unsubscribed from UAVS trade data.
2024-12-16T15:39:42.676Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:39:51.907Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:39:52.679Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:40:02.681Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:40:09.510Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:40:12.681Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:40:22.682Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:40:32.677Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:40:42.682Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:40:52.681Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:41:02.053Z [INFO]: Unsubscribed from SGMO trade data.
2024-12-16T15:41:02.154Z [INFO]: Subscribed to SGMO trade data.
2024-12-16T15:41:02.685Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:41:03.678Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:41:03.685Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:41:04.686Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:41:04.694Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:41:13.122Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:41:23.125Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:41:33.123Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:41:43.124Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:41:53.125Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:42:03.122Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:42:13.127Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:42:23.115Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:42:33.114Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:42:38.856Z [INFO]: Polygon WebSocket connected.
2024-12-16T15:42:38.864Z [INFO]: Started polling for order statuses.
2024-12-16T15:42:39.045Z [WARN]: Watchlist entry missing for SGMO while adding position.
2024-12-16T15:42:39.121Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T15:42:39.122Z [INFO]: Polygon WebSocket connected.
2024-12-16T15:42:39.173Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T15:42:39.624Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T15:42:40.092Z [INFO]: Subscribed to LAES quote data.
2024-12-16T15:42:40.298Z [INFO]: Subscribed to SGMO quote data.
2024-12-16T15:42:40.788Z [INFO]: Subscribed to SGMO trade data.
2024-12-16T15:42:43.999Z [INFO]: Position added: SGMO | Qty: 3000 | Avg Entry: $2.64 | Initial Stop: $2.58
2024-12-16T15:42:48.862Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:42:48.863Z [INFO]: Subscribed to SGMT quote data.
2024-12-16T15:42:48.865Z [INFO]: Subscribed to GRRR quote data.
2024-12-16T15:42:48.868Z [INFO]: Subscribed to UAVS quote data.
2024-12-16T15:42:49.471Z [INFO]: Subscribed to GRRR trade data.
2024-12-16T15:42:51.262Z [INFO]: Subscribed to SGMT trade data.
2024-12-16T15:42:58.487Z [INFO]: Subscribed to UAVS trade data.
2024-12-16T15:42:58.885Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:43:05.215Z [INFO]: Placing entry order: {"symbol":"SGMT","qty":"3000","side":"buy","type":"limit","time_in_force":"day","limit_price":"6.24","extended_hours":true,"client_order_id":"ENTRY-0b1d2447e2581790"}
2024-12-16T15:43:05.375Z [INFO]: Entry order placed for 3000 shares of SGMT at $6.24. Order ID: d5f2c54f-ebbc-47b0-b7af-32206c344277
2024-12-16T15:43:05.379Z [INFO]: Subscribed to SGMT trade data.
2024-12-16T15:43:08.877Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:43:09.399Z [INFO]: Position added: SGMT | Qty: 3000 | Avg Entry: $6.09 | Initial Stop: $5.99
2024-12-16T15:43:10.085Z [INFO]: Unsubscribed from LAES trade data.
2024-12-16T15:43:18.880Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:43:27.276Z [INFO]: Unsubscribed from SGMO trade data.
2024-12-16T15:43:27.443Z [INFO]: Subscribed to SGMO trade data.
2024-12-16T15:43:28.391Z [INFO]: Unsubscribed from SGMO trade data.
2024-12-16T15:43:28.420Z [INFO]: Subscribed to SGMO trade data.
2024-12-16T15:43:28.877Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:43:38.878Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:43:39.786Z [INFO]: HOD for SGMT verified and updated: 6.09 -> 6.1
2024-12-16T15:43:39.993Z [INFO]: HOD for GRRR verified and updated: 9.57 -> 10.1693
2024-12-16T15:43:40.192Z [INFO]: HOD for UAVS verified and updated: 6.5 -> 6.68
2024-12-16T15:43:40.355Z [INFO]: Unsubscribed from GRRR trade data.
2024-12-16T15:43:41.275Z [INFO]: Unsubscribed from UAVS trade data.
2024-12-16T15:43:41.339Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:43:46.563Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:43:46.570Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:43:46.573Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:43:48.879Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:43:50.521Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:43:50.528Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:43:50.533Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:43:50.537Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:43:50.540Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:43:56.057Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:43:56.060Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:43:56.062Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:43:56.065Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:43:56.068Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:43:56.079Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:43:56.095Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:43:56.103Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:43:58.740Z [INFO]: Polygon WebSocket connected.
2024-12-16T15:43:58.751Z [INFO]: Started polling for order statuses.
2024-12-16T15:43:58.971Z [WARN]: Watchlist entry missing for SGMO while adding position.
2024-12-16T15:43:58.982Z [WARN]: Watchlist entry missing for SGMT while adding position.
2024-12-16T15:43:58.994Z [INFO]: Polygon WebSocket connection opened.
2024-12-16T15:43:58.995Z [INFO]: Polygon WebSocket connected.
2024-12-16T15:43:59.044Z [INFO]: Polygon WebSocket authenticated.
2024-12-16T15:43:59.573Z [INFO]: Subscribed to SIDU quote data.
2024-12-16T15:43:59.783Z [INFO]: Subscribed to SGMO quote data.
2024-12-16T15:43:59.971Z [INFO]: Subscribed to SGMO trade data.
2024-12-16T15:44:01.063Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:44:03.921Z [INFO]: Position added: SGMO | Qty: 3000 | Avg Entry: $2.64 | Initial Stop: $2.60
2024-12-16T15:44:03.932Z [WARN]: Watchlist entry missing for SGMT while adding position.
2024-12-16T15:44:06.994Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:44:08.003Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:44:08.749Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:44:08.750Z [INFO]: Subscribed to SGMT quote data.
2024-12-16T15:44:08.753Z [INFO]: Subscribed to GRRR quote data.
2024-12-16T15:44:08.757Z [INFO]: Subscribed to UAVS quote data.
2024-12-16T15:44:08.939Z [WARN]: High of Day missing for SGMT while adding position.
2024-12-16T15:44:10.163Z [INFO]: Subscribed to LAES quote data.
2024-12-16T15:44:11.045Z [INFO]: Subscribed to SGMT trade data.
2024-12-16T15:44:13.307Z [INFO]: Subscribed to UAVS trade data.
2024-12-16T15:44:14.124Z [INFO]: Subscribed to GRRR trade data.
2024-12-16T15:44:14.260Z [INFO]: Position added: SGMT | Qty: 3000 | Avg Entry: $6.09 | Initial Stop: $5.97
2024-12-16T15:44:18.747Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:44:23.982Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:44:23.990Z [INFO]: Subscribed to SIDU trade data.
2024-12-16T15:44:28.754Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:44:38.755Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:44:48.774Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:44:58.780Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:44:58.780Z [INFO]: Subscribed to AI quote data.
2024-12-16T15:44:59.202Z [INFO]: Subscribed to AI trade data.
2024-12-16T15:44:59.719Z [INFO]: HOD for SGMT verified and updated: 6.07 -> 6.1
2024-12-16T15:45:00.141Z [INFO]: HOD for GRRR verified and updated: 9.54 -> 10.1693
2024-12-16T15:45:00.352Z [INFO]: HOD for UAVS verified and updated: 6.38 -> 6.68
2024-12-16T15:45:00.464Z [INFO]: Unsubscribed from UAVS trade data.
2024-12-16T15:45:04.169Z [INFO]: Unsubscribed from GRRR trade data.
2024-12-16T15:45:08.780Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:45:09.939Z [INFO]: Placing entry order: {"symbol":"AI","qty":"3000","side":"buy","type":"limit","time_in_force":"day","limit_price":"41.81","extended_hours":true,"client_order_id":"ENTRY-1fcf7badfe30a39d"}
2024-12-16T15:45:09.944Z [INFO]: Unsubscribed from AI trade data.
2024-12-16T15:45:09.992Z [INFO]: Subscribed to AI trade data.
2024-12-16T15:45:10.004Z [INFO]: Placing entry order: {"symbol":"AI","qty":"3000","side":"buy","type":"limit","time_in_force":"day","limit_price":"41.82","extended_hours":true,"client_order_id":"ENTRY-7d345bfb0f9aa9c5"}
2024-12-16T15:45:10.130Z [INFO]: Entry order placed for 3000 shares of AI at $41.81. Order ID: fee12865-1810-4b89-8df9-dedf7d1032b1
2024-12-16T15:45:10.137Z [INFO]: Subscribed to AI trade data.
2024-12-16T15:45:10.242Z [INFO]: Unsubscribed from LAES trade data.
2024-12-16T15:45:10.446Z [INFO]: Entry order placed for 3000 shares of AI at $41.82. Order ID: f2f849e1-24a1-498b-b6f1-91492039094d
2024-12-16T15:45:10.455Z [INFO]: Subscribed to AI trade data.
2024-12-16T15:45:13.955Z [INFO]: Position added: AI | Qty: 6000 | Avg Entry: $41.67 | Initial Stop: $41.59
2024-12-16T15:45:18.636Z [INFO]: Unsubscribed from AI trade data.
2024-12-16T15:45:18.781Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:45:19.144Z [INFO]: Subscribed to AI trade data.
2024-12-16T15:45:19.631Z [INFO]: Unsubscribed from AI trade data.
2024-12-16T15:45:20.063Z [INFO]: Subscribed to AI trade data.
2024-12-16T15:45:20.678Z [INFO]: Unsubscribed from AI trade data.
2024-12-16T15:45:21.305Z [INFO]: Subscribed to AI trade data.
2024-12-16T15:45:28.784Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:45:38.785Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:45:48.783Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:45:58.786Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:46:01.622Z [INFO]: Unsubscribed from SIDU trade data.
2024-12-16T15:46:08.787Z [INFO]: Dynamic config reloaded. Updated override symbols.
2024-12-16T15:46:10.188Z [INFO]: Subscribed to LAES quote data.
2024-12-16T15:46:10.280Z [INFO]: Subscribed to SIDU trade data.
